MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
999000033,2018-04-22T22:21:38,29.08135,-89.28777,0.0,3.6,228.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:19:27,29.08135,-89.28777,0.0,36.3,228.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:18:19,29.08135,-89.28777,0.0,62.1,228.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:15:59,29.08147,-89.28788,0.6,149.2,239.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:17:08,29.08138,-89.28782,0.4,135.9,231.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:34:37,29.08115,-89.28752,0.0,42.1,207.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:30:49,29.08105,-89.28707,0.6,275.3,180.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:27:29,29.08113,-89.28745,0.6,111.7,203.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:23:58,29.08135,-89.28775,0.0,48.4,228.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:22:48,29.08135,-89.28778,0.0,102.9,228.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:26:18,29.08123,-89.28762,0.6,120.7,214.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:25:07,29.08132,-89.28773,0.4,106.8,225.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:38:07,29.08137,-89.28778,0.4,321.9,230.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:41:38,29.08138,-89.28778,0.0,83.7,231.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:35:48,29.08115,-89.28752,0.0,158.0,207.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:36:58,29.08122,-89.28760,0.8,305.2,215.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T22:45:27,29.08138,-89.28780,0.0,125.5,231.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:48:58,29.08158,-89.28783,0.0,247.7,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:50:27,29.08158,-89.28785,0.0,71.9,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:47:48,29.08158,-89.28783,0.0,269.0,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:44:28,29.08160,-89.28783,0.0,197.6,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:52:27,29.08158,-89.28783,0.0,220.7,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:55:48,29.08152,-89.28780,0.6,155.2,236.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:58:39,29.08132,-89.28758,0.2,125.6,216.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:57:28,29.08137,-89.28767,0.4,128.7,223.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:40:27,29.08157,-89.28783,0.0,213.4,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:38:27,29.08158,-89.28783,0.0,356.1,242.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:36:58,29.08160,-89.28783,0.0,298.4,242.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:41:28,29.08158,-89.28783,0.0,299.6,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:31:18,29.08157,-89.28783,0.0,121.0,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:33:07,29.08158,-89.28783,0.0,266.1,241.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:00:08,29.08127,-89.28750,0.2,118.8,210.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T20:59:58,29.08127,-89.28752,0.2,116.3,210.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:02:28,29.08117,-89.28722,0.4,101.1,191.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:01:18,29.08122,-89.28738,0.4,106.8,202.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:03:29,29.08115,-89.28707,0.4,87.5,181.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:28:48,29.08135,-89.28770,0.4,316.2,225.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:30:48,29.08155,-89.28787,0.4,333.0,242.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:33:48,29.08127,-89.28763,0.6,123.8,217.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:21:58,29.08112,-89.28708,0.6,276.2,182.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:25:48,29.08122,-89.28750,0.0,54.0,209.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:23:08,29.08113,-89.28728,0.6,282.9,195.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:26:58,29.08122,-89.28750,0.0,93.8,209.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:14:58,29.08150,-89.28782,0.4,142.0,234.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:16:17,29.08133,-89.28765,0.6,134.1,220.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:20:19,29.08112,-89.28707,0.6,88.5,181.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:18:37,29.08117,-89.28735,0.6,107.1,198.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:17:29,29.08125,-89.28752,0.4,114.6,210.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:11:58,29.08142,-89.28775,0.4,320.7,228.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:10:39,29.08133,-89.28763,0.4,313.8,219.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:13:17,29.08152,-89.28783,0.4,329.3,238.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:04:38,29.08115,-89.28693,0.4,177.7,173.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:06:09,29.08113,-89.28712,0.6,274.0,185.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:07:18,29.08117,-89.28728,0.4,283.3,195.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000033,2018-04-22T21:08:58,29.08123,-89.28748,0.4,296.1,208.0,SYN-VESSEL-33,,SYN033,90,0,56,14,,33,A
999000027,2018-04-22T21:03:37,28.74259,-88.82557,0.0,268.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:02:18,28.74238,-88.82547,0.0,264.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:58:27,28.74244,-88.82548,0.0,270.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:54:39,28.74244,-88.82544,0.0,270.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:00:27,28.74239,-88.82547,0.0,272.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:56:59,28.74244,-88.82551,0.0,275.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:59:37,28.74238,-88.82545,0.0,270.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:53:27,28.74244,-88.82544,0.1,276.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:48:27,28.74251,-88.82551,0.0,309.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:46:57,28.74249,-88.82547,0.0,308.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:45:28,28.74252,-88.82548,0.0,311.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:39:17,28.74249,-88.82548,0.1,307.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:35:37,28.74250,-88.82551,0.0,313.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:41:07,28.74255,-88.82546,0.1,306.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:42:17,28.74255,-88.82542,0.0,301.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:34:27,28.74256,-88.82554,0.0,306.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:27:17,28.74247,-88.82549,0.0,293.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:29:17,28.74250,-88.82551,0.0,290.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:32:08,28.74248,-88.82552,0.0,304.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:33:18,28.74251,-88.82549,0.1,306.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:47:47,28.74251,-88.82561,0.0,238.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:43:47,28.74254,-88.82566,0.0,239.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:49:28,28.74244,-88.82552,0.0,250.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:42:38,28.74252,-88.82553,0.0,246.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:35:58,28.74257,-88.82565,0.1,237.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:39:38,28.74249,-88.82562,0.1,251.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:41:17,28.74250,-88.82551,0.1,253.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:34:57,28.74251,-88.82563,0.0,233.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:33:38,28.74249,-88.82552,0.0,235.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:25:58,28.74250,-88.82554,0.1,241.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:23:28,28.74253,-88.82556,0.0,227.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:29:57,28.74253,-88.82557,0.1,249.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:28:47,28.74251,-88.82555,0.0,246.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:24:47,28.74248,-88.82550,0.0,233.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:16:37,28.74255,-88.82554,0.1,227.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:15:18,28.74251,-88.82557,0.0,231.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:18:18,28.74259,-88.82548,0.1,210.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:20:17,28.74253,-88.82551,0.0,223.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:22:17,28.74251,-88.82556,0.0,237.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:52:47,28.74250,-88.82559,0.0,227.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:51:28,28.74254,-88.82557,0.0,241.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:59:18,28.74239,-88.82552,0.1,303.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:57:47,28.74244,-88.82554,0.0,299.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:20:57,28.74255,-88.82561,0.0,232.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:11:17,28.74255,-88.82560,0.0,222.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:10:08,28.74259,-88.82559,0.0,211.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:05:57,28.74251,-88.82555,0.0,238.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:08:27,28.74257,-88.82563,0.0,227.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:07:08,28.74252,-88.82560,0.0,222.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:12:58,28.74258,-88.82561,0.1,230.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:14:38,28.74253,-88.82559,0.0,222.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:18:37,28.74253,-88.82555,0.0,226.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:15:48,28.74248,-88.82557,0.1,225.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:17:27,28.74252,-88.82561,0.0,228.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:54:47,28.74249,-88.82560,0.0,234.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:57:18,28.74258,-88.82559,0.0,243.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:55:57,28.74248,-88.82556,0.0,246.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:00:18,28.74254,-88.82557,0.0,237.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:01:37,28.74258,-88.82560,0.0,230.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:59:38,28.74254,-88.82563,0.0,237.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:58:27,28.74252,-88.82560,0.1,241.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:04:47,28.74258,-88.82555,0.0,227.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:02:57,28.74254,-88.82564,0.0,233.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:23:17,28.74244,-88.82551,0.1,312.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:20:27,28.74244,-88.82556,0.1,302.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:18:39,28.74243,-88.82555,0.1,284.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:17:18,28.74237,-88.82546,0.0,271.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:28:59,28.74249,-88.82549,0.1,324.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:25:38,28.74246,-88.82550,0.0,321.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:34:48,28.74242,-88.82544,0.0,329.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:32:48,28.74245,-88.82539,0.0,323.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:36:18,28.74241,-88.82541,0.0,333.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:37:28,28.74248,-88.82549,0.1,324.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:38:57,28.74248,-88.82547,0.0,307.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:42:17,28.74245,-88.82554,0.1,328.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:51:37,28.74242,-88.82549,0.0,311.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:43:37,28.74242,-88.82546,0.1,320.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T23:56:37,28.74253,-88.82552,0.1,309.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:12:47,28.74257,-88.82558,0.0,225.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:13:57,28.74257,-88.82558,0.0,229.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:11:27,28.74256,-88.82558,0.0,203.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:09:57,28.74255,-88.82557,0.1,212.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:08:48,28.74255,-88.82555,0.1,231.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:07:38,28.74251,-88.82554,0.0,206.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:01:17,28.74254,-88.82553,0.1,197.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:02:28,28.74254,-88.82552,0.1,202.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:00:07,28.74250,-88.82549,0.1,113.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:04:57,28.74254,-88.82553,0.1,221.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:06:08,28.74247,-88.82551,0.0,240.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T18:03:48,28.74254,-88.82552,0.0,198.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:25:58,28.74248,-88.82547,0.0,293.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:20:19,28.74250,-88.82546,0.0,290.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:19:08,28.74252,-88.82546,0.0,301.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:22:49,28.74247,-88.82552,0.0,283.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:21:48,28.74253,-88.82547,0.0,284.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:10:18,28.74252,-88.82548,0.0,277.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:11:28,28.74248,-88.82547,0.0,282.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:14:38,28.74248,-88.82559,0.1,303.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:08:18,28.74248,-88.82549,0.1,281.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:06:58,28.74251,-88.82544,0.0,280.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:05:57,28.74247,-88.82539,0.1,271.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:00:37,28.74244,-88.82551,0.0,252.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:03:28,28.74234,-88.82565,0.0,263.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T20:02:08,28.74245,-88.82551,0.0,264.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T19:59:48,28.74246,-88.82554,0.0,258.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:23:08,28.74261,-88.82559,0.1,247.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:21:37,28.74255,-88.82562,0.1,246.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:17:58,28.74253,-88.82561,0.0,221.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:20:28,28.74253,-88.82562,0.0,240.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:14:28,28.74247,-88.82562,0.0,214.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:16:28,28.74250,-88.82561,0.0,221.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:11:17,28.74251,-88.82554,0.0,233.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:13:17,28.74252,-88.82567,0.1,231.2,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:39:38,28.74249,-88.82547,0.1,209.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:41:27,28.74252,-88.82548,0.1,200.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:43:38,28.74254,-88.82548,0.0,208.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:36:18,28.74243,-88.82547,0.0,233.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:33:18,28.74247,-88.82548,0.0,201.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:29:38,28.74250,-88.82552,0.0,225.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:30:58,28.74256,-88.82554,0.1,218.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:27:58,28.74254,-88.82555,0.1,251.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:26:38,28.74254,-88.82554,0.0,234.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:35:18,28.74249,-88.82557,0.0,228.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:38:27,28.74244,-88.82552,0.0,241.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:09:49,28.74249,-88.82558,0.0,220.9,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:10:57,28.74252,-88.82560,0.0,221.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:07:49,28.74247,-88.82554,0.1,229.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:04:48,28.74259,-88.82562,0.0,262.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:06:27,28.74248,-88.82552,0.1,244.0,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:13:38,28.74250,-88.82558,0.1,223.6,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:17:18,28.74249,-88.82560,0.0,206.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:16:07,28.74246,-88.82555,0.0,210.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:27:07,28.74252,-88.82557,0.0,218.7,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:28:37,28.74244,-88.82560,0.0,218.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:32:07,28.74247,-88.82555,0.1,243.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:33:48,28.74244,-88.82556,0.0,231.1,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:24:48,28.74249,-88.82554,0.1,219.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:20:07,28.74245,-88.82561,0.0,208.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:22:28,28.74249,-88.82561,0.1,222.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:00:08,28.74249,-88.82559,0.0,250.3,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:01:27,28.74253,-88.82559,0.0,257.4,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:54:17,28.74257,-88.82562,0.0,241.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T21:59:08,28.74254,-88.82558,0.0,257.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:02:58,28.74254,-88.82556,0.1,240.8,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
999000027,2018-04-22T22:05:48,28.74249,-88.82558,0.0,226.5,511.0,SYN-VESSEL-27,,SYN027,90,3,,,,90,A
